E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_16_669.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_16_669.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_16_669.jpg,-0.05,0.107181,0,25.09774
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_16_742.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_16_742.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_16_742.jpg,-0.25,0.3450561,0,25.0813
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_16_812.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_16_812.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_16_812.jpg,0,0.5767743,0,25.28365
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_16_880.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_16_880.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_16_880.jpg,0,0.7570665,0,25.60936
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_16_949.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_16_949.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_16_949.jpg,-0.1,0.9392778,0,26.07229
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_021.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_021.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_021.jpg,-0.3,0.8337462,0,26.73484
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_094.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_094.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_094.jpg,0,0.5939724,0,27.20642
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_168.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_168.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_168.jpg,0,0.3961703,0,27.41528
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_241.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_241.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_241.jpg,-0.2,0.1803206,0,27.46709
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_312.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_312.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_312.jpg,0,0,0,27.25218
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_383.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_383.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_383.jpg,0,0,0,27.08592
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_450.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_450.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_450.jpg,0,0,0,26.92043
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_522.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_522.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_522.jpg,0,0.0386808,0,26.70351
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_596.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_596.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_596.jpg,-0.1,0.2782083,0,26.62795
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_669.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_669.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_669.jpg,0,0.4537761,0,26.72691
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_736.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_736.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_736.jpg,0,0.6995027,0,27.05881
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_807.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_807.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_807.jpg,-0.1,0.8758874,0,27.46114
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_878.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_878.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_878.jpg,-0.3,0.9828151,0,28.12196
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_17_945.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_17_945.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_17_945.jpg,-0.45,0.793702,0,28.5216
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_014.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_014.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_014.jpg,-0.6500001,0.5554144,0,28.75466
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_082.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_082.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_082.jpg,-0.8000001,0.3722153,0,28.72156
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_151.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_151.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_151.jpg,0,0.1430735,0,28.60443
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_219.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_219.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_219.jpg,0,0,0,28.44324
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_290.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_290.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_290.jpg,0,0,0,28.26267
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_360.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_360.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_360.jpg,0,0,0,28.0324
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_430.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_430.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_430.jpg,0,0,0,27.86202
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_503.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_503.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_503.jpg,0,0,0,27.63668
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_570.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_570.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_570.jpg,0,0,0,27.46931
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_639.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_639.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_639.jpg,0,0,0,27.24767
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_713.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_713.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_713.jpg,0,0,0,27.02778
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_781.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_781.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_781.jpg,0,0,0,26.864
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_848.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_848.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_848.jpg,0,0,0,26.70121
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_917.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_917.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_917.jpg,0,0,0,26.48567
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_18_987.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_18_987.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_18_987.jpg,0,0,0,26.32523
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_057.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_057.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_057.jpg,0,0,0,26.11398
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_126.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_126.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_126.jpg,0,0,0,25.95661
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_194.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_194.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_194.jpg,-0.2,0,0,25.72889
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_265.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_265.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_265.jpg,0,0,0,25.55763
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_333.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_333.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_333.jpg,0,0,0,25.35147
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_405.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_405.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_405.jpg,-0.05,0,0,25.19848
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_476.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_476.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_476.jpg,0,0,0,24.98955
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_544.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_544.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_544.jpg,0,0,0,24.83868
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_614.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_614.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_614.jpg,-0.1,0,0,24.63734
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_681.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_681.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_681.jpg,-0.25,0,0,24.46214
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_750.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_750.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_750.jpg,-0.4,0,0,24.24693
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_820.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_820.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_820.jpg,0,0,0,23.93051
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_892.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_892.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_892.jpg,0,0,0,23.71833
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_19_959.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_19_959.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_19_959.jpg,0,0,0,23.57124
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_028.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_028.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_028.jpg,0,0,0,23.42842
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_098.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_098.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_098.jpg,0,0,0,23.24012
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_166.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_166.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_166.jpg,-0.1,0,0,23.09792
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_237.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_237.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_237.jpg,0,0,0,22.88445
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_307.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_307.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_307.jpg,0,0,0,22.74623
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_377.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_377.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_377.jpg,0,0,0,22.56255
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_447.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_447.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_447.jpg,-0.1,0,0,22.42401
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_520.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_520.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_520.jpg,-0.3,0.0164043,0,22.20319
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_589.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_589.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_589.jpg,0,0.2058198,0,22.13424
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_660.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_660.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_660.jpg,0,0.4390176,0,22.2666
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_730.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_730.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_730.jpg,0,0.614223,0,22.51652
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_800.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_800.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_800.jpg,-0.2,0.3706977,0,22.79823
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_871.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_871.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_871.jpg,-0.35,0.1868349,0,22.82909
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_20_938.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_20_938.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_20_938.jpg,0,0,0,22.67581
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_007.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_007.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_007.jpg,0,0,0,22.53725
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_079.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_079.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_079.jpg,-0.1,0,0,22.35398
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_146.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_146.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_146.jpg,-0.25,0,0,22.19799
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_213.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_213.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_213.jpg,-0.45,0,0,21.93309
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_286.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_286.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_286.jpg,-0.6000001,0,0,21.68966
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_355.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_355.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_355.jpg,0,0,0,21.34755
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_425.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_425.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_425.jpg,0,0,0,21.15169
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_494.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_494.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_494.jpg,0,0,0,20.94485
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_564.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_564.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_564.jpg,0,0,0,20.90194
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_632.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_632.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_632.jpg,0,0.0590295,0,20.74564
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_705.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_705.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_705.jpg,0,0.2540163,0,20.58249
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_775.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_775.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_775.jpg,0,0.4879923,0,20.78598
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_844.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_844.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_844.jpg,0,0.6748834,0,21.21448
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_914.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_914.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_914.jpg,0,0.903825,0,21.78925
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_21_983.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_21_983.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_21_983.jpg,-0.1,1,0,22.29674
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_052.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_052.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_052.jpg,-0.3,1,0,23.05539
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_126.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_126.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_126.jpg,0,1,0,23.65377
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_197.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_197.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_197.jpg,0,1,0,24.42559
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_267.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_267.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_267.jpg,0,1,0,25.00174
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_338.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_338.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_338.jpg,0,1,0,25.76832
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_407.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_407.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_407.jpg,0,1,0,26.33912
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_479.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_479.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_479.jpg,-0.1,1,0,27.09166
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_552.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_552.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_552.jpg,-0.3,1,0,27.79299
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_624.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_624.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_624.jpg,0,1,0,28.2898
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_695.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_695.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_695.jpg,0,1,0,29.02223
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_767.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_767.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_767.jpg,0,1,0,29.57177
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_836.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_836.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_836.jpg,0,1,0,30.18882
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_909.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_909.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_909.jpg,0,1,0,30.19031
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_22_976.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_22_976.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_22_976.jpg,-0.15,1,0,30.18488
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_049.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_049.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_049.jpg,-0.3,1,0,30.16999
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_117.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_117.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_117.jpg,0,1,0,30.18987
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_184.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_184.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_184.jpg,0,1,0,30.19016
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_250.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_250.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_250.jpg,0,1,0,30.19025
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_321.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_321.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_321.jpg,0,1,0,30.1903
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_388.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_388.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_388.jpg,-0.1,1,0,30.18807
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_462.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_462.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_462.jpg,-0.3,1,0,30.16982
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_531.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_531.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_531.jpg,-0.45,1,0,30.1519
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_602.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_602.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_602.jpg,0,1,0,30.18838
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_677.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_677.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_677.jpg,0,1,0,30.18985
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_743.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_743.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_743.jpg,0,1,0,30.19018
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_817.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_817.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_817.jpg,0,1,0,30.19029
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_887.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_887.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_887.jpg,0,1,0,30.19028
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_23_957.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_23_957.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_23_957.jpg,-0.1,1,0,30.18768
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_24_025.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_24_025.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_24_025.jpg,0,1,0,30.18752
E:\Autonomous Car\Data\IMG\center_2022_05_11_16_56_24_097.jpg,E:\Autonomous Car\Data\IMG\left_2022_05_11_16_56_24_097.jpg,E:\Autonomous Car\Data\IMG\right_2022_05_11_16_56_24_097.jpg,0,1,0,30.19022
